name,enabled,n_phases,n_conds,base_freq,terminal1,kv,kw,kvar,kva,pf,model,vmin_pu,vmax_pu,r_neut,x_neut,connection,spec_type,status,yearly,daily,duty,spectrum
945009000,true,1,2,60,g2001xe9500_n284003_sec_3.3,0.24,3.112753374961944,0.6320715312037486,1.760337268979592,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
946009000,true,1,2,60,g2001xe9500_n284003_sec_4.3,0.24,2.725235279379648,0.5533826257433676,1.541186419591837,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
458998000,true,1,2,60,g2001xf2300_n284087_sec_1.1,0.24,6.42024121080524,1.303685581213349,2.649419003673469,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
189998000,true,1,2,60,g2001xf9200_n284087_sec_1.3,0.24,2.601447512221656,0.5282464475413917,1.471181445306122,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
55758121,true,1,2,60,g2001xf9200_n284087_sec_2.3,0.24,0.162298256728608,0.0329560666345449,0.09178358693877553,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
751009000,true,1,2,60,g2001xf9200_n284087_sec_3.3,0.24,3.28513687017264,0.6670754928566409,1.857824302040817,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
754009000,true,1,2,60,g2001xg1800_n284156_sec_1.3,0.24,4.810977053400167,0.9769105568043661,2.720723805306122,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
757009000,true,1,2,60,g2001xh0700_n284168_sec_1.3,0.24,5.392155691447392,1.09492391263533,3.049394372244898,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
758009000,true,1,2,60,g2001xh0700_n284168_sec_2.3,0.24,7.406317275092063,1.503916866110682,4.188451430204082,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
765009000,true,1,2,60,g2001xh0700_n284168_sec_3.3,0.24,5.341918213250471,1.084722757599033,3.020983864081633,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
766009000,true,1,2,60,g2001xh0700_n284168_sec_4.3,0.24,4.239648900339888,0.8608974272614465,2.397623925714286,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
734009000,true,1,2,60,g2001xh1200_n284157_sec_1.3,0.24,4.25343958249728,0.8636977447095557,2.405422889795919,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
755009000,true,1,2,60,g2001xh4300_n284156_sec_1.3,0.24,3.091082306402832,0.6276710330476277,1.748081755918367,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
756009000,true,1,2,60,g2001xh4300_n284156_sec_2.3,0.24,4.962674533313952,1.007714043897213,2.806512396734694,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
767009000,true,1,2,60,g2001xi4700_n284192_sec_1.3,0.24,4.692771233556839,0.9529078413478356,2.653875557142857,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
768009000,true,1,2,60,g2001xi4700_n284192_sec_2.3,0.24,2.180897458676832,0.442850116939021,1.233350225306122,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
928783200,true,1,2,60,g2001xi4700_n284192_sec_3.3,0.24,2.732524641763224,0.5548627939058525,1.545308730204082,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
681998000,true,1,2,60,g2001xj8800_n284203_sec_1.3,0.24,5.136043073847672,1.042918027534062,2.904556496734694,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
682998000,true,1,2,60,g2001xj8800_n284203_sec_2.3,0.24,4.950853949741783,1.005313772029136,2.799827571020408,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
