name,enabled,n_phases,n_conds,base_freq,x_hl,x_ht,x_lt,pct_load_loss,ppm_anti_float
05410_g2001ue1100,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001ue3900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001uf3600,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001uf5200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001uh9300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001uj5100,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001uj6300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001uk8700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001ul2700,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001um7400,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001va3800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001va6200,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vb5300,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vb7800,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vc8200,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vd4400,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vd6400,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vd7200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vd8000,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001ve0100,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2001vf4000,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001vf7400,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001vf9300,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001vg6500,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2001vg7500,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001vh7600,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vh9900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vi5200,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001vk3300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vk4000,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001vk9500,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001wa2400,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wb3100,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wb8800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wb9000,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wc3900,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wc7300,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wd4700,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wd5300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001we0200,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001we2200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001we7200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wf0900,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2001wf4800,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001wf7000,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2001wg1100,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001wg8300,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001wg9900,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001wi1100,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wi7900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wj2500,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wj5200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001wj8500,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001wl3500,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001wl4600,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001wm9100,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001xa3300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xb6700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001xc3700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001xc7500,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xd7800,true,1,2,60,0.01575,0.35,0.3,1.4,1E-6
05410_g2001xe2600,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2001xe7600,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xe9200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xe9500,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xf2300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001xf9200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001xg1800,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001xh0700,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001xh1200,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001xh4300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2001xi4700,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xj8800,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xj9600,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2001xk8300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001xm3800,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001ya0300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001ya0800,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2001yn2300,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2001yn2500,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2002ad4400,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2002af2300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100aa0800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ad9900,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ae4800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ae9900,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100af1300,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100af5900,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ag2100,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ag8700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ah2000,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ah6800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ah8200,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ai4900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100ak1200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100ak4600,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100al1800,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100al3200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100al7200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am2000,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am2200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am6300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am6700,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am8100,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100am9800,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100an3400,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2100an4700,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100an8900,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100be8900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100bg5600,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bh3900,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bh6100,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bi0400,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100bi5900,true,1,2,60,0.01575,0.35,0.3,1.4,1E-6
05410_g2100bj0700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bj1200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bj1300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100bj2200,true,1,2,60,0.0193,0.35,0.3,1.0715,1E-6
05410_g2100bj5900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100bj7400,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bk4500,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100bl0800,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2100bl1200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bl2900,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bl8300,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2100bm3700,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bm6500,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bm9200,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100bn6500,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100bn9700,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100bo1200,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2100bo6800,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2100bo8200,true,1,2,60,0.01835,0.35,0.3,1.266,1E-6
05410_g2100bp7000,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100cg0300,true,1,2,60,0.02355,0.35,0.3,0.833532934131737,1E-6
05410_g2100ch1800,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ch7400,true,1,2,60,0.02355,0.35,0.3,0.833532934131737,1E-6
05410_g2100ci1500,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100ci3400,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2100ci4600,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100ci6400,true,3,4,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100cj3000,true,1,2,60,0.026575,0.35,0.3,1.11725,1E-6
05410_g2100cj3400,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100ck4000,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100ck4100,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100cl7400,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100cl9700,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100cm0100,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100cm6300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100cm8800,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100cn2300,true,1,2,60,0.01745,0.35,0.3,1.316,1E-6
05410_g2100cn4000,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100cn4900,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100cn5000,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100cn9200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100co8200,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100dg1300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100dg3700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100dg6300,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100dh7600,true,1,2,60,0.0218,0.35,0.3,1.49333333333333,1E-6
05410_g2100dh9500,true,1,2,60,0.01965,0.35,0.3,1.134,1E-6
05410_g2100dj0100,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
05410_g2100dj0500,true,1,2,60,0.026575,0.35,0.3,1.11725,1E-6
05410_g2100dj7200,true,1,2,60,0.026575,0.35,0.3,1.11725,1E-6
05410_g2100dj8700,true,1,2,60,0.0329,0.35,0.3,1.3575,1E-6
05410_g2100dk1500,true,1,2,60,0.02025,0.35,0.3,0.877,1E-6
